person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
27,1,4,0.013389007789214888,8,0,0.2753623188405797,5,10.07,0.1,8.0,555,0,0
30,1,1,0.017377459519745255,7,0,0.15942028985507245,0,11.82,0.05,7.0,704,0,0
26,0,0,0.0034922587499718475,5,3,0.07246376811594203,0,5.85,0.09,3.0,645,1,0
24,1,0,0.008042385919408474,2,0,0.23805797101449272,0,7.55,0.13,4.0,611,0,0
23,1,1,0.00903504993767349,0,3,0.21739130434782605,1,10.94,0.11,3.0,556,1,0
27,1,1,0.011131044719096938,7,0,0.47840579710144926,3,7.91,0.19,6.0,553,1,0
32,0,3,0.005697251933400865,11,0,0.4492753623188405,5,11.0,0.33,9.0,698,1,0
24,1,3,0.007379636707213888,0,0,0.17101449275362318,5,8.17,0.1,3.0,644,1,0
26,1,3,0.01602693595203848,6,0,0.5652173913043479,0,11.36,0.16,4.0,651,0,0
25,0,0,0.016847204538559993,2,0,0.6832463768115942,2,7.75,0.19,3.0,625,0,0
26,1,3,0.013593379792975332,5,0,0.1839710144927536,1,12.02,0.06,3.0,641,0,0
27,0,4,0.002994536455099471,5,2,0.15942028985507245,1,10.02,0.2,9.0,652,0,0
23,1,0,0.007894598545260614,0,3,0.07246376811594203,3,11.96,0.05,4.0,593,0,0
29,0,4,0.005350931755600002,4,0,0.17391304347826086,3,11.28,0.14,9.0,685,1,0
23,0,3,0.007148571217247997,1,0,0.23188405797101447,0,10.45,0.14,4.0,640,0,0
23,1,0,0.007589986939655761,2,3,0.07246376811594203,3,11.54,0.05,2.0,615,0,0
31,1,0,0.005101236436719894,9,0,0.6266086956521739,1,12.4,0.49,8.0,503,1,0
28,1,4,0.009582961547755064,4,0,0.42028985507246375,4,11.01,0.19,6.0,692,0,0
33,0,1,0.005059388835949898,9,3,0.22898550724637678,1,10.32,0.19,11.0,645,1,0
29,0,3,0.006539069948890316,5,3,0.24637681159420288,0,14.55,0.16,6.0,659,0,0
25,0,4,0.013017106353800472,2,0,0.24315942028985504,0,11.46,0.09,3.0,656,1,0
29,1,4,0.00908899302438033,9,0,0.17391304347826086,0,9.14,0.09,5.0,707,1,0
25,1,3,0.017758119755320833,4,0,0.4492753623188405,4,8.74,0.12,4.0,634,0,0
30,0,1,0.016184177269217434,7,0,0.15304347826086956,3,10.45,0.05,6.0,630,1,0
25,0,0,0.008671212159550305,2,0,0.5889565217391305,1,11.91,0.3,6.0,564,1,0
25,0,0,0.011834946389191586,3,0,0.09655072463768116,0,10.61,0.04,3.0,661,0,0
33,1,0,0.015700774917465687,11,0,0.1715942028985507,0,7.04,0.05,9.0,608,0,0
27,1,4,0.004854043632171547,2,2,0.10715942028985508,3,10.6,0.1,5.0,591,0,0
32,0,1,0.00467330648598884,11,3,0.13043478260869565,5,5.57,0.12,8.0,555,0,0
31,1,0,0.008696793417163857,10,0,0.24478260869565216,2,12.24,0.13,6.0,620,1,0
24,1,0,0.016569147390586597,3,0,0.13043478260869565,3,10.55,0.04,4.0,658,1,0
27,1,4,0.021591971711577992,4,3,0.7101449275362319,4,10.64,0.15,8.0,632,1,0
23,1,0,0.004002076530781066,0,3,0.17101449275362318,1,9.37,0.17,4.0,654,0,0
31,0,0,0.0074120303649527885,8,3,0.11594202898550725,4,11.14,0.07,6.0,650,1,0
35,0,1,0.014552815982057531,16,0,0.15942028985507245,0,14.1,0.05,9.0,671,1,0
27,0,0,0.007116316588083083,5,3,0.13043478260869565,0,8.34,0.08,5.0,592,1,0
28,0,4,0.007598745739816922,6,0,0.5652173913043479,5,11.97,0.32,7.0,732,1,0
23,0,0,0.010585357566199152,0,0,0.24637681159420288,3,11.22,0.11,3.0,671,1,0
27,0,4,0.004746157458757869,1,2,0.2940289855072464,5,12.66,0.25,9.0,626,0,0
28,1,1,0.04515022454504985,6,0,0.6147826086956522,5,12.29,0.07,5.0,678,1,0
32,0,4,0.010694355968204722,6,3,0.13043478260869565,4,7.41,0.06,7.0,586,0,0
26,0,1,0.009714899664468441,3,3,0.2753623188405797,2,11.24,0.13,5.0,582,0,0
24,0,1,0.011193051463095006,4,0,0.13043478260869565,0,8.98,0.06,2.0,670,1,0
32,0,0,0.05239764507840239,13,0,0.462231884057971,4,7.91,0.04,6.0,522,1,0
24,0,1,0.0032250458307694152,1,3,0.19089855072463766,1,7.76,0.23,3.0,715,0,0
22,0,1,0.00657007332088935,0,0,0.13043478260869565,1,7.14,0.09,4.0,668,0,0
37,1,0,0.005179092438152445,15,0,0.20127536231884055,4,9.27,0.16,9.0,675,0,0
30,0,0,0.0022592143272838292,6,3,0.043478260869565216,5,12.26,0.08,6.0,496,1,0
30,0,1,0.012727926919908141,1,3,0.15942028985507245,2,9.95,0.06,5.0,519,1,0
24,1,1,0.006672537379917545,0,3,0.3043478260869565,0,10.74,0.2,3.0,577,1,0
29,1,0,0.011521993069147531,4,3,0.3913043478260869,1,11.61,0.15,5.0,637,0,0
25,1,3,0.00483875048903301,5,0,0.42028985507246375,3,14.1,0.35,3.0,580,1,0
23,1,4,0.004028074874116578,0,0,0.3333333333333333,1,15.11,0.32,3.0,644,1,0
23,0,3,0.010684206882303694,0,3,0.1792463768115942,5,8.69,0.08,3.0,612,0,0
30,0,4,0.01054795887979673,8,0,0.5652173913043479,1,9.22,0.24,6.0,655,0,0
33,0,1,0.01068768259665336,12,3,0.13043478260869565,4,9.42,0.06,6.0,629,1,0
31,0,3,0.007504067280931982,8,3,0.13840579710144926,4,12.77,0.09,8.0,563,1,0
34,1,3,0.01594824577916201,13,0,0.42028985507246375,2,9.57,0.12,11.0,586,0,0
25,0,0,0.019908196652025104,2,3,0.07246376811594203,1,14.51,0.02,4.0,652,1,0
31,0,1,0.008027231804843923,12,0,0.30391304347826087,4,7.22,0.17,8.0,652,1,0
27,0,1,0.008064074376950397,4,0,0.15942028985507245,5,6.25,0.09,5.0,680,1,0
24,1,1,0.014364571292879541,4,3,0.17391304347826086,2,9.21,0.06,3.0,632,1,0
23,0,1,0.003493788064285701,0,3,0.10144927536231883,5,8.57,0.12,3.0,594,0,0
34,0,4,0.006643063322232366,10,3,0.3575942028985507,1,13.39,0.23,7.0,692,1,0
22,0,0,0.00734251607795944,1,0,0.21739130434782605,4,10.89,0.13,4.0,652,1,0
36,1,1,0.022997133508861543,14,0,0.20507246376811591,3,15.04,0.04,16.0,722,0,0
24,1,3,0.010765816655233884,1,0,0.7101449275362319,4,10.77,0.29,2.0,674,1,0
24,1,0,0.011078213860981992,3,0,0.13043478260869565,3,9.49,0.06,3.0,527,1,0
23,1,3,0.007404522821957506,2,3,0.18840579710144925,0,14.37,0.11,4.0,532,1,0
22,1,3,0.004908125747452371,0,3,0.043478260869565216,5,11.47,0.05,3.0,653,0,0
24,1,1,0.010725498368777743,2,3,0.47826086956521735,4,7.61,0.2,4.0,488,1,0
31,0,0,0.008057540033973023,9,3,0.2753623188405797,0,8.2,0.15,9.0,633,1,0
28,0,0,0.022645947330971146,3,0,0.3567246376811594,4,11.31,0.07,7.0,516,1,0
29,0,3,0.004671916200248973,4,0,0.2753623188405797,0,12.44,0.24,6.0,628,0,0
23,0,1,0.0043515943657836224,0,3,0.20289855072463767,3,13.03,0.19,3.0,612,1,0
27,1,3,0.007398961678998039,3,3,0.17101449275362318,5,12.48,0.1,7.0,571,1,0
25,1,0,0.00397538304457562,0,3,0.18840579710144925,3,9.59,0.19,3.0,632,1,0
24,1,3,0.004915494261873666,1,3,0.08695652173913043,1,11.54,0.08,3.0,629,1,0
32,1,3,0.014533769067421353,7,3,0.36231884057971014,0,7.41,0.12,6.0,571,1,0
37,0,3,0.013244557100842708,14,0,0.14492753623188404,4,9.15,0.05,11.0,666,1,0
27,0,4,0.028210844061936673,5,0,0.06014492753623188,5,8.45,0.01,5.0,594,0,0
28,1,0,0.020496148491414845,3,0,0.0955072463768116,1,12.89,0.02,7.0,618,0,0
22,1,0,0.002648077248724621,0,0,0.022000000000000002,2,7.46,0.05,2.0,596,1,0
26,0,1,0.016201416812391782,5,0,0.13043478260869565,1,11.78,0.04,6.0,686,1,0
29,1,4,0.003209474630482905,4,3,0.14344927536231883,4,13.07,0.18,6.0,660,0,0
24,0,3,0.008688868788446614,1,3,0.13043478260869565,4,10.94,0.07,4.0,639,1,0
26,1,3,0.015404644054874022,0,0,0.7101449275362319,5,13.68,0.21,6.0,548,1,0
43,1,2,0.010369307162223824,20,0,0.31014492753623185,1,11.12,0.14,16.0,654,1,0
25,1,0,0.021587800854358394,6,0,0.34785507246376807,5,11.01,0.08,5.0,677,1,0
23,0,1,0.002273534270404459,1,3,0.043478260869565216,3,11.79,0.08,4.0,691,1,0
35,1,0,0.0050479884928829885,10,3,0.07246376811594203,0,5.43,0.07,6.0,643,0,0
35,0,1,0.003538833322257391,8,3,0.15942028985507245,1,9.04,0.18,14.0,573,1,0
39,1,0,0.007428157679535245,18,0,0.4492753623188405,5,11.67,0.26,13.0,621,1,0
22,1,3,0.006022578796529736,2,0,0.41588405797101446,1,13.18,0.29,4.0,667,0,0
24,0,1,0.005223859638976161,3,3,0.14744927536231883,4,7.56,0.12,4.0,652,1,0
25,1,3,0.014804596729547438,4,0,0.9999999999999999,1,8.61,0.31,4.0,628,0,0
24,0,4,0.01406788431599193,0,0,0.13043478260869565,2,8.59,0.05,4.0,646,0,0
24,0,4,0.010222632016667859,0,0,0.18840579710144925,1,7.95,0.09,4.0,680,0,0
24,1,0,0.005857690907781514,3,0,0.2753623188405797,5,12.72,0.2,3.0,702,1,0
25,0,0,0.007440948308342021,0,0,0.5652173913043479,2,11.51,0.33,4.0,529,1,0
29,0,0,0.029043347162969017,5,0,0.5652173913043479,1,11.51,0.09,6.0,566,1,0
24,1,3,0.009024344737476516,1,0,0.19420289855072462,5,13.29,0.1,4.0,626,0,0
38,0,4,0.009869082353019688,14,0,0.18840579710144925,0,8.8,0.09,13.0,574,1,0
27,1,3,0.012844710922056968,4,0,0.12484057971014494,0,8.59,0.05,7.0,580,1,0
24,0,1,0.008179885179081317,1,0,0.42028985507246375,1,9.97,0.22,3.0,643,1,0
24,0,3,0.004429728424364146,1,3,0.10144927536231883,3,11.09,0.1,3.0,555,1,0
38,1,3,0.002650301705908409,12,3,0.17391304347826086,5,8.49,0.24,13.0,614,1,0
34,1,3,0.00489894986156925,9,0,0.14782608695652172,5,11.11,0.13,9.0,592,1,0
29,0,4,0.00484208717480869,2,3,0.18840579710144925,3,11.6,0.16,8.0,686,1,0
28,1,4,0.00969974554990389,4,0,0.13043478260869565,5,13.2,0.06,7.0,656,1,0
26,1,1,0.003238948688168085,4,3,0.13043478260869565,1,11.77,0.16,3.0,695,1,0
29,1,1,0.00988076075323457,10,3,0.18840579710144925,2,11.75,0.09,10.0,633,0,0
28,1,0,0.008506741356524041,6,3,0.2608695652173913,4,7.15,0.14,5.0,681,1,0
22,0,0,0.016614748762854233,0,0,0.15942028985507245,3,12.31,0.05,4.0,603,1,0
25,1,1,0.006338729773775486,0,0,0.10144927536231883,5,7.01,0.07,4.0,637,1,0
26,1,3,0.008019446204700667,4,3,0.14492753623188404,0,8.94,0.08,5.0,681,0,0
26,1,3,0.0028325681664049685,1,3,0.13043478260869565,3,13.57,0.18,4.0,582,1,0
29,1,0,0.007782958600349296,8,0,0.6889855072463769,2,6.79,0.38,7.0,530,0,0
29,1,1,0.007667425855366351,7,0,0.10144927536231883,4,5.83,0.06,7.0,666,1,0
25,1,1,0.00901655913733326,0,3,0.34782608695652173,4,11.49,0.17,4.0,612,0,0
43,1,0,0.012390643599416414,17,0,0.1246376811594203,5,7.69,0.05,13.0,650,1,0
24,1,4,0.017365781119530372,1,0,0.4492753623188405,1,11.53,0.12,4.0,716,1,0
27,0,2,0.003223377487881575,7,2,0.3188405797101449,1,8.45,0.37,6.0,582,1,0
25,0,1,0.012245497768174303,2,0,0.40840579710144925,1,11.89,0.15,3.0,705,0,0
23,1,4,0.013585316135684103,0,0,0.035797101449275365,1,7.74,0.02,4.0,575,0,0
24,0,1,0.007155661674521318,6,3,0.21739130434782605,3,17.5,0.13,3.0,568,0,0
28,0,1,0.022673753045768484,3,0,0.9999999999999999,4,11.5,0.2,6.0,613,0,0
33,0,0,0.006995500757288643,9,0,0.2958550724637681,5,10.74,0.18,9.0,652,1,0
37,0,0,0.013222451557578825,17,0,0.21739130434782605,2,7.24,0.08,12.0,598,1,0
27,1,3,0.006675874065693226,4,3,0.043478260869565216,3,10.02,0.04,5.0,698,1,0
24,1,3,0.012392172913730268,1,0,0.3333333333333333,5,7.31,0.12,3.0,569,1,0
33,1,1,0.013234547043515666,11,3,0.7101449275362319,2,12.39,0.24,10.0,719,1,0
24,1,0,0.006373208860124186,4,3,0.26028985507246377,3,10.9,0.18,3.0,650,1,0
34,0,1,0.008710835303136513,11,3,0.21739130434782605,1,12.01,0.11,9.0,629,0,0
23,1,4,0.011238930892510615,0,0,0.7101449275362319,5,14.57,0.28,3.0,682,1,0
28,1,1,0.005213849581649118,3,3,0.14492753623188404,4,5.58,0.12,5.0,672,0,0
32,1,1,0.018387224052610635,13,3,0.2381159420289855,5,11.02,0.06,7.0,584,1,0
41,0,0,0.006559090063544401,18,3,0.31014492753623185,3,7.62,0.2,10.0,697,0,0
24,1,0,0.004891581347147954,0,2,0.07246376811594203,3,10.02,0.07,3.0,654,0,0
23,0,0,0.009715455778764388,0,3,0.3599420289855072,1,14.21,0.17,4.0,664,1,0
27,1,1,0.0020530349520615577,8,2,0.06197101449275362,5,11.04,0.12,8.0,598,0,0
24,1,1,0.00306613617070262,2,2,0.15942028985507245,3,11.99,0.2,3.0,648,0,0
25,0,4,0.009872697095943342,3,3,0.2753623188405797,1,10.85,0.13,2.0,637,0,0
33,1,3,0.008061710891192625,12,3,0.07246376811594203,0,11.27,0.05,7.0,569,1,0
25,0,3,0.007369626649886845,3,3,0.3333333333333333,4,15.58,0.2,3.0,593,1,0
25,0,0,0.00507023306472086,4,0,0.39750724637681156,4,10.92,0.32,7.0,654,1,0
24,1,1,0.009029905880435984,0,3,0.3333333333333333,0,12.28,0.16,2.0,596,1,0
41,1,3,0.005446027300206903,21,3,0.24275362318840576,0,19.03,0.19,11.0,591,1,0
29,0,2,0.015062494734292763,4,0,0.06092753623188406,1,12.69,0.02,10.0,650,0,0
22,1,4,0.004016118416753723,0,3,0.14492753623188404,1,12.13,0.15,4.0,653,1,0
37,0,3,0.00988034366751261,15,0,0.263768115942029,4,13.45,0.12,13.0,658,1,0
25,1,4,0.010447719277952322,4,3,0.039449275362318834,1,8.44,0.02,5.0,619,1,0
25,0,4,0.007440809279768035,4,3,0.2753623188405797,0,11.7,0.16,2.0,559,1,0
33,0,0,0.010682260482267879,10,0,0.3913043478260869,5,11.32,0.17,10.0,673,1,0
31,0,3,0.011006475116804857,7,0,0.6945797101449276,3,8.86,0.28,8.0,676,1,0
25,1,3,0.0028727474242871247,0,3,0.15942028985507245,1,13.17,0.21,4.0,598,1,0
23,1,4,0.005383186384764916,1,3,0.11533333333333333,1,7.03,0.1,2.0,706,1,0
23,1,1,0.023552274604790424,1,0,0.6874202898550725,0,10.83,0.14,3.0,616,1,0
28,1,4,0.004689850886293256,3,0,0.47092753623188405,4,10.4,0.4,6.0,627,1,0
29,1,0,0.01069950002544223,6,3,0.14782608695652172,3,10.55,0.07,6.0,631,0,0
23,1,0,0.008189339122112413,0,0,0.14492753623188404,5,11.36,0.08,4.0,574,1,0
26,1,1,0.008969150393603796,1,0,0.8638840579710145,1,13.67,0.42,4.0,526,1,0
30,0,1,0.007868739230499088,2,3,0.24637681159420288,5,6.27,0.14,6.0,601,0,0
30,1,3,0.007091152416191491,11,3,0.14782608695652172,0,15.96,0.09,7.0,532,1,0
24,0,0,0.013523448420260023,2,0,0.2753623188405797,1,10.68,0.09,3.0,580,1,0
32,1,1,0.014520700381466604,9,3,0.2753623188405797,1,10.64,0.09,7.0,589,0,0
28,1,0,0.012363393998915022,7,3,0.08985507246376812,0,7.11,0.04,6.0,641,0,0
27,1,4,0.008037519919318939,4,0,0.22956521739130434,5,10.41,0.13,5.0,690,0,0
28,0,0,0.009859906467136565,4,0,0.6811594202898551,1,11.13,0.3,5.0,590,0,0
29,0,0,0.03237238636708049,2,0,0.5652173913043479,4,11.15,0.08,7.0,521,1,0
31,1,3,0.01850372999761149,6,0,0.2434782608695652,5,10.0,0.06,5.0,512,1,0
25,1,0,0.011831331646267932,1,0,0.15942028985507245,0,7.48,0.06,4.0,660,1,0
27,0,1,0.0070363751580407325,4,0,0.11594202898550725,5,11.3,0.08,5.0,632,1,0
25,1,3,0.006576885721014698,4,0,0.20289855072463767,3,12.59,0.14,4.0,604,1,0
26,1,1,0.005734233534081326,4,3,0.12484057971014494,1,12.11,0.1,4.0,639,1,0
24,1,3,0.002884842910223967,2,3,0.13043478260869565,1,11.01,0.17,4.0,651,1,0
25,1,1,0.012358667027399474,4,3,0.3048695652173913,2,6.84,0.11,3.0,678,1,0
24,1,0,0.014692817756062135,5,0,0.13043478260869565,3,11.02,0.04,3.0,671,1,0
25,0,1,0.005023241406713357,3,3,0.22901449275362318,3,6.0,0.19,3.0,629,1,0
28,1,1,0.005742714277094514,5,0,0.2753623188405797,4,7.47,0.2,10.0,599,1,0
30,0,0,0.01951863858771438,5,0,0.18840579710144925,1,8.37,0.05,10.0,635,0,0
26,0,0,0.028993018819185833,1,0,0.7101449275362319,2,10.99,0.12,4.0,633,0,0
25,1,4,0.004830964888889754,3,3,0.13043478260869565,4,6.25,0.12,4.0,601,1,0
36,1,0,0.008337126496260271,12,0,0.35913043478260864,1,9.88,0.19,11.0,565,1,0
24,0,0,0.007816186429532117,0,3,0.08779710144927537,1,10.99,0.05,4.0,698,1,0
26,1,0,0.012474755886678367,1,3,0.3505217391304348,4,10.36,0.13,3.0,517,1,0
28,0,1,0.015054013991279572,7,3,0.42028985507246375,1,10.07,0.13,9.0,583,1,0
27,0,1,0.0043308791082596046,5,3,0.1772463768115942,5,12.35,0.17,8.0,684,1,0
24,1,3,0.00906799970970834,0,0,0.21159420289855072,5,14.53,0.11,5.0,635,1,0
39,1,3,0.0885738532297589,13,0,0.45492753623188403,4,11.05,0.03,12.0,546,1,0
24,1,0,0.011566899298545234,2,0,0.3333333333333333,1,6.92,0.13,4.0,643,1,0
26,1,3,0.006038289025390233,2,3,0.34553623188405796,1,8.23,0.24,4.0,594,1,0
27,0,4,0.009891048867709586,6,0,0.5652173913043479,2,14.99,0.25,4.0,678,0,0
37,1,1,0.004270957792871338,15,3,0.17681159420289852,1,5.43,0.17,12.0,690,1,0
25,1,4,0.00537206409884598,2,3,0.24637681159420288,3,7.03,0.19,4.0,693,0,0
23,1,0,0.01836901130941838,0,0,0.27095652173913043,0,12.82,0.07,4.0,690,0,0
24,0,3,0.007655330369429508,0,3,0.24637681159420288,5,7.29,0.14,3.0,572,0,0
26,0,1,0.004998494320543724,0,3,0.10144927536231883,4,10.65,0.09,3.0,564,1,0
26,1,1,0.004048929160214583,4,3,0.21739130434782605,5,13.07,0.22,2.0,681,0,0
25,1,1,0.007007179157503526,5,0,0.021304347826086954,4,13.04,0.02,4.0,583,1,0
31,1,1,0.009487031831704244,9,0,0.42028985507246375,3,11.76,0.2,8.0,653,1,0
30,0,3,0.006537957720298423,7,3,0.04544927536231884,5,7.01,0.04,8.0,657,1,0
28,1,3,0.005859776336391314,7,3,0.033942028985507244,2,14.95,0.03,7.0,636,0,0
23,1,3,0.009030322966157944,2,0,0.18840579710144925,3,7.61,0.1,4.0,675,1,0
27,1,3,0.028567452354212552,5,0,0.6955072463768116,2,10.68,0.11,5.0,672,1,0
32,1,1,0.02891015778908976,12,0,0.30281159420289855,4,12.92,0.05,7.0,626,0,0
34,0,0,0.008049337348107808,10,0,0.21739130434782605,0,12.08,0.12,12.0,653,0,0
26,0,3,0.00420352893448779,5,3,0.21739130434782605,5,9.57,0.21,7.0,593,1,0
33,0,4,0.019489581615751157,12,3,0.3333333333333333,1,11.83,0.08,9.0,690,1,0
32,0,3,0.007684109284244754,10,3,0.2753623188405797,3,14.03,0.16,8.0,626,1,0
27,0,1,0.005570596902498983,5,3,0.10144927536231883,3,15.08,0.08,6.0,702,0,0
24,1,0,0.007832452772688561,0,3,0.39237681159420285,2,13.76,0.22,4.0,633,1,0
22,0,4,0.009972380583491803,1,0,0.36904347826086953,5,10.66,0.17,4.0,612,1,0
24,0,3,0.01907624966528871,2,0,0.42028985507246375,1,11.01,0.1,4.0,665,1,0
25,1,3,0.010070673785300398,2,0,0.42028985507246375,3,7.57,0.19,4.0,584,1,0
29,0,3,0.014570750668101812,7,0,0.2248405797101449,0,12.42,0.07,6.0,657,1,0
25,0,3,0.0036675737817690726,0,3,0.15942028985507245,5,11.07,0.17,5.0,619,0,0
30,0,3,0.004884907975596593,11,2,0.08985507246376812,4,12.7,0.08,7.0,622,0,0
28,1,1,0.0057461899914441825,4,3,0.13043478260869565,5,10.82,0.1,10.0,685,1,0
27,1,4,0.018200091592024542,3,0,0.3333333333333333,1,7.29,0.09,6.0,606,1,0
28,0,0,0.007993864947087115,5,3,0.17266666666666663,0,11.03,0.1,5.0,635,0,0
24,0,3,0.008227432951384768,0,0,0.14492753623188404,5,8.6,0.08,3.0,637,1,0
35,0,2,0.01150600478313906,11,3,0.2753623188405797,2,7.41,0.11,12.0,634,1,0
25,1,0,0.006549775149087292,3,3,0.30724637681159417,4,13.11,0.2,2.0,594,1,0
26,1,0,0.023109468596642795,4,0,0.3333333333333333,3,6.82,0.07,3.0,595,1,0
30,0,3,0.0077270691136066445,5,3,0.15084057971014492,3,13.81,0.09,10.0,689,1,0
25,1,1,0.007737635285229633,0,3,0.18840579710144925,1,13.32,0.11,4.0,513,1,0
29,0,1,0.007048748701125549,5,0,0.21159420289855072,2,11.46,0.13,7.0,625,1,0
31,1,4,0.0065399041203342365,7,3,0.2753623188405797,0,8.95,0.18,7.0,715,1,0
24,0,1,0.014037019972566882,0,0,0.2313333333333333,4,6.79,0.08,4.0,629,0,0
25,0,3,0.019033011778778846,4,0,0.4492753623188405,0,7.43,0.11,4.0,543,1,0
23,1,1,0.0256845558440244,1,0,0.42226086956521736,5,9.92,0.08,4.0,658,1,0
25,0,4,0.009325202571583728,4,0,0.2753623188405797,0,7.89,0.13,3.0,654,0,0
23,0,4,0.005703508219230266,0,2,0.42028985507246375,5,11.92,0.31,4.0,688,0,0
32,1,3,0.007292465791324228,7,3,0.06542028985507246,0,12.06,0.05,8.0,641,1,0
24,1,0,0.008248426266056758,0,0,0.18840579710144925,5,8.08,0.1,4.0,617,0,0
23,0,0,0.009020869023126848,1,0,0.19420289855072462,5,10.11,0.1,4.0,663,0,0
23,0,0,0.0008163757864498859,2,2,0.021710144927536233,3,10.71,0.09,4.0,651,1,0
25,1,1,0.006021049482215882,2,3,0.08695652173913043,5,5.64,0.07,4.0,572,1,0
27,1,4,0.008132337406777866,1,3,0.21739130434782605,1,11.49,0.12,6.0,599,1,0
29,0,1,0.008228267122828687,8,3,0.0782608695652174,0,7.62,0.05,5.0,647,0,0
26,0,3,0.01540019514050645,3,0,0.2753623188405797,5,9.79,0.08,6.0,667,1,0
26,1,3,0.004345755165676181,2,3,0.07246376811594203,3,11.37,0.08,5.0,677,1,0
29,1,0,0.011572321412930716,4,3,0.508231884057971,1,9.65,0.2,9.0,566,1,0
31,1,4,0.007353082249582428,3,3,0.17101449275362318,5,13.32,0.11,8.0,663,1,0
26,0,1,0.00922454588401736,2,3,0.15942028985507245,1,10.94,0.08,4.0,641,0,0
44,1,3,0.002349026786079236,17,3,0.10144927536231883,4,10.31,0.16,20.0,606,1,0
23,0,1,0.01335689218862396,0,3,0.16672463768115942,1,6.11,0.06,3.0,556,1,0
25,1,3,0.0040197331596773765,2,3,0.043478260869565216,3,11.21,0.05,3.0,646,1,0
24,0,3,0.005685017418890035,3,3,0.18840579710144925,3,10.09,0.14,3.0,660,1,0
31,0,0,0.009377616343976714,7,3,0.42028985507246375,1,9.13,0.2,7.0,655,1,0
27,1,3,0.009924415725466392,4,0,0.47826086956521735,3,13.43,0.21,3.0,624,0,0
26,1,3,0.006560758406432241,1,0,0.2756231884057971,1,9.6,0.18,3.0,547,1,0
26,0,0,0.006491661205160853,3,3,0.1246376811594203,4,13.23,0.09,4.0,649,1,0
22,0,3,0.019041492521792033,1,0,0.13043478260869565,5,14.79,0.03,3.0,641,1,0
31,0,4,0.010361660590654556,8,3,0.37956521739130433,0,8.13,0.16,5.0,676,1,0
26,0,0,0.01401991945796652,3,3,0.2753623188405797,0,9.03,0.09,4.0,653,0,0
23,1,3,0.004677894428930401,0,3,0.08573913043478261,5,14.56,0.08,3.0,608,1,0
26,1,0,0.006493607605196666,1,3,0.15942028985507245,3,7.49,0.11,3.0,557,1,0
23,1,3,0.0033789504621726894,0,3,0.18939130434782606,1,12.43,0.22,4.0,601,1,0
26,0,0,0.005985736224423261,3,3,0.3333333333333333,5,8.22,0.24,4.0,667,1,0
27,1,4,0.01602346023768881,3,0,0.15942028985507245,4,13.17,0.05,3.0,580,0,0
23,1,3,0.0085552623288454,0,3,0.15857971014492753,5,11.16,0.09,3.0,565,1,0
30,1,2,0.005669585247177512,6,2,0.13043478260869565,3,5.48,0.1,5.0,705,0,0
29,1,1,0.009007939365746086,10,3,0.11878260869565217,0,7.95,0.06,7.0,575,1,0
23,0,1,0.007875273573476463,0,3,0.07246376811594203,3,11.92,0.05,4.0,657,0,0
24,0,4,0.009384706801250035,2,3,0.07246376811594203,4,9.03,0.04,6.0,673,1,0
31,1,4,0.01488745775964351,8,3,0.6811594202898551,4,14.3,0.21,10.0,575,1,0
32,1,3,0.046787564060891185,8,0,0.25959420289855073,5,12.96,0.03,7.0,567,0,0
24,1,3,0.0035685854370905443,0,3,0.10144927536231883,4,10.5,0.12,4.0,618,1,0
32,1,1,0.01934513092737898,7,0,0.2753623188405797,3,8.17,0.07,8.0,645,0,0
22,1,4,0.013319910587943498,1,3,0.16275362318840578,1,9.4,0.06,4.0,690,0,0
33,1,4,0.015428000855303789,14,0,0.15942028985507245,4,12.72,0.05,12.0,728,1,0
28,0,1,0.003193347315900448,6,3,0.10431884057971015,4,11.58,0.13,6.0,615,1,0
38,1,3,0.008515778213833177,14,3,0.42028985507246375,1,16.66,0.22,16.0,527,1,0
25,1,3,0.0090119711943917,1,0,0.39156521739130434,0,11.18,0.19,3.0,548,1,0
27,1,4,0.0040400313314794345,5,3,0.13008695652173913,3,10.69,0.13,8.0,589,1,0
24,0,4,0.009013222451557579,0,0,0.5652173913043479,1,7.49,0.27,4.0,651,1,0
35,1,4,0.013235937329255534,16,0,0.263768115942029,1,8.21,0.09,14.0,716,0,0
27,1,1,0.005057581464488071,1,3,0.24637681159420288,5,7.28,0.2,6.0,680,0,0
26,0,3,0.010730364368867276,1,3,0.3043478260869565,0,6.74,0.13,4.0,566,1,0
24,0,0,0.00650778851974331,4,3,0.21159420289855072,4,10.63,0.14,4.0,673,1,0
24,0,1,0.009034493823377544,0,0,0.472463768115942,3,8.19,0.23,3.0,594,1,0
28,1,1,0.016911018654019887,6,0,0.31802898550724634,5,8.65,0.09,9.0,649,1,0
23,1,3,0.011171641062701054,0,0,0.3333333333333333,1,16.37,0.14,3.0,481,1,0
25,1,0,0.015017171419173097,7,3,0.4927536231884057,4,11.71,0.15,3.0,673,0,0
28,0,3,0.005667221761419738,4,3,0.11747826086956521,5,11.59,0.09,4.0,615,0,0
29,0,3,0.008362290668151863,7,3,0.21739130434782605,1,7.59,0.12,4.0,502,1,0
25,1,1,0.005028941578246811,4,0,0.10144927536231883,3,6.22,0.09,3.0,622,0,0
